image_path,image_name,true_class,top_mean_r,top_mean_g,top_mean_b,top_std_r,top_std_g,top_std_b,top_color_variance,top_hue_std,top_saturation_mean,top_value_mean,top_color_entropy,top_dominant_color_count,top_dominant_color_variance,top_blue_percentage,top_green_percentage,middle_mean_r,middle_mean_g,middle_mean_b,middle_std_r,middle_std_g,middle_std_b,middle_color_variance,middle_hue_std,middle_saturation_mean,middle_value_mean,middle_color_entropy,middle_dominant_color_count,middle_dominant_color_variance,middle_blue_percentage,middle_green_percentage,bottom_mean_r,bottom_mean_g,bottom_mean_b,bottom_std_r,bottom_std_g,bottom_std_b,bottom_color_variance,bottom_hue_std,bottom_saturation_mean,bottom_value_mean,bottom_color_entropy,bottom_dominant_color_count,bottom_dominant_color_variance,bottom_blue_percentage,bottom_green_percentage,global_color_entropy,global_color_variance,color_temperature_score,natural_color_score,artificial_color_score,global_color_uniformity,vertical_gradient_smoothness,horizontal_gradient_smoothness,top_middle_color_correlation,middle_bottom_color_correlation,top_bottom_color_correlation,top_to_middle_transition,middle_to_bottom_transition,overall_color_transition,top_middle_variance_ratio,middle_bottom_variance_ratio,max_min_variance_ratio
color_dataset/open_area/image_0011.jpg,open_area_color_0011.jpg,open_area,105.54042651173711,143.5863439482274,189.89856727095935,70.91593154037423,69.60031688004959,74.33981142964771,5230.393019519382,16.789364470543603,123.59572789639395,188.87246164410703,7.59440086270479,5.002444207182886,1415271.827239959,0.8356289400402678,0.019701285892429362,125.22780941159583,123.03672079877512,109.67451674568039,77.89753126391535,63.47330624461348,56.99823973330977,4492.93164153286,32.94733009488643,108.392899503581,134.65277093413042,7.534785967770289,5.0,31005.525802419143,0.0904399149133576,0.02301313076173024,195.23554214154933,179.10117136156083,157.1991906499421,18.378165434864993,22.761514002212003,26.87221530626543,277.08688294378703,1.6619048923780504,71.49259496140817,203.5066548865137,6.291409956497912,5.0,3857598.4214525614,0.0,0.027581227605732773,7.440782696298666,4465.107744682589,0.304929671155695,0.6190311053880829,0.8081446917821624,0.685828983573634,0.9809647230184555,0.9969494954413972,0.0,0.9930738981875236,0.0,91.58149069836469,99.0654229118063,115.04657032753434,1.3221557075673742,4.518489117090417,6.430227533368766
color_dataset/open_area/image_0012.jpg,open_area_color_0012.jpg,open_area,119.08826064295862,160.26430412089854,193.27835948888645,72.46090078939687,61.45139314399671,58.690537045940175,3909.796797447053,26.15444013677873,97.59975526695594,193.50684810263908,7.57937921460014,4.995573927381462,0.0,0.6746534390204368,0.0,51.769723835372915,70.89926164467926,85.92023697659893,52.54569916375182,53.866014531503076,59.353123552469796,3053.4989400214436,25.420339683097,136.5054427675888,90.12422354218647,7.23805011792575,5.0,286378.96052600833,0.22638390062729094,0.06421024585754231,66.0978065101387,95.40644313175186,69.70278270240453,46.982798670856035,63.88071674301555,73.55599772097732,3873.3071417769384,32.96180449906181,191.8335815018044,98.84076736635627,7.243084533350827,5.0,322362.3441290492,0.0,0.053149116366171534,7.678203147531502,5319.2973467143975,0.0,0.3945292501580512,0.7937768660082387,0.5812430623548324,0.9841570140637939,0.9821130433204424,0.9424855221852304,0.5891868635343022,0.4346161265225423,145.01104135081104,21.754233185166143,157.0560690927691,1.5763747876617102,0.6510061530849687,1.4109200861901214
color_dataset/open_area/image_0013.jpg,open_area_color_0013.jpg,open_area,133.61234374817326,169.38897445506095,229.6800626496875,37.05797256242382,42.5183271449243,48.36580585860757,2051.449582336061,11.139923493623083,107.25997996045743,225.02526363717524,5.830599100098336,4.984804081435484,7543457.244452972,0.9509890046187951,0.01916618121053029,110.79678445138498,115.60107472413972,124.91161261158597,71.07634836560455,55.11350741202015,59.166498957473586,3708.1838434605743,46.52325316168253,90.77270244525843,141.09248206686524,7.4660379647223625,5.0,35421.81444339197,0.3696470547274146,0.00772964608771172,205.30904965995148,179.68362138816556,152.7441749918809,28.013362372990706,24.78777061970117,27.024833220903265,719.3840654707171,19.354369284007763,65.90662849539382,208.79464023653784,5.687364160652385,5.0,3692319.242367094,0.01083857572950558,0.02510729849046643,6.870740647941397,3345.7014087771886,0.020768459002241255,0.5314296041732698,0.7834354729179639,0.7266722416871089,0.8496439240841646,0.9531015802566943,0.9648180484120501,0.0,0.0,120.4161035149374,117.83183370571707,103.15058866776096,0.927236906019587,3.3318836001554777,3.0537307384241608
color_dataset/open_area/image_0014.jpg,open_area_color_0014.jpg,open_area,221.5487501368365,227.3714536948644,237.47590596556134,36.924595225206545,36.097197592783075,37.25372451832663,1504.854843402092,14.380046137405925,19.750205937228234,237.78468559306302,4.872219791079814,5.0371318379149495,25848299.36638084,0.02094526663254786,0.002256481867278912,142.2187643327361,143.01118834890855,119.97639224005682,54.43597482959429,55.170793711020856,64.02739467571827,3332.5025938255567,39.462749788165276,60.97798935789517,149.60164078991787,7.60217105850874,5.0,67743.59221280427,0.016760079327115807,0.05559736535020894,134.55776367135624,145.79383652572733,84.25642017253989,36.12862180841905,29.867674142100544,39.17283140335812,1193.9416442240931,6.629105447726019,121.01872321791727,149.26342664963386,7.066750769422056,5.0,442209.04408103996,0.0,0.09256846392500348,7.228305259749346,4339.564983213809,0.23883070664018155,0.14338493051926632,0.875655327381633,0.7140087465009252,0.9280866993308681,0.9739040761800611,0.0,1.0015335279707684,0.0,173.0796649220713,45.41309056593264,197.18891783509662,0.4221624223548441,1.80838467888766,2.868634594526621
color_dataset/open_area/image_0015.jpg,open_area_color_0015.jpg,open_area,122.4430372126183,159.97492887814911,195.4312058193682,55.55198736557564,43.08493052172983,41.95480073262219,2131.3327190997816,11.491822891953078,107.01258382833493,204.4206656553857,7.313390050243945,4.982794359318961,0.0,0.9275207558785721,0.014288396428290577,82.4177293983878,123.8756374612529,130.59828319648022,68.11044440828644,58.7627131427133,74.46276929932287,4381.558438950167,24.529921627428415,126.75913267098727,139.77525143772004,7.68115251696734,5.0,16555.787631354,0.4198319952569985,0.14350322931290033,33.81428233620088,66.64143907956,58.53943560788097,26.382448382031463,29.12226138812023,42.81040140756334,1316.298783780648,21.988030205666245,153.55348007978964,74.82481062691339,6.771952617328129,5.0,106710.34311839557,0.1818961577229074,0.2520602367357694,7.778171934630345,4723.707946144004,0.0,0.6718562078323879,0.8172934818283323,0.6147137517576551,0.964015705535097,0.8832628396939333,0.960634830467018,0.9910702737948583,0.7914068783268137,90.37522084735721,96.54120751238263,191.98448309249153,0.604648660851115,3.655065402590331,3.4595287684016665
color_dataset/open_area/image_0016.jpg,open_area_color_0016.jpg,open_area,221.77254618478068,229.55899518689517,248.06585619469115,33.60517608032723,34.10170120075208,36.7361664754538,1053.5620744768585,13.265311337099067,15.230428996655661,238.91029902522018,4.7718724729299,4.974065674041169,25896410.310157854,0.015860690456715773,0.01783529616334727,145.2856036966076,144.57510876562196,119.86773074717331,52.70768562838678,55.69178681700499,61.383180982317825,3211.9585366889514,41.13265002087263,68.36070055729122,154.00978753986425,7.601100536723479,5.0,63901.4600032952,0.024822689697105348,0.09629702496431777,136.23280888369993,142.60448456869725,82.34251627357558,35.65146990578917,32.27880181819753,35.79494459983046,1207.9900633868247,4.995708375357183,123.55924652178737,148.4535843805812,7.061747969778103,5.0,675027.4721871634,0.0,0.08730718007780545,7.184640202381045,4248.442961834502,0.20446473881527039,0.14809030364772122,0.8654291810309119,0.700943053968153,0.9269743275271716,0.9723693232961858,0.0,1.0250328511766338,0.0,164.82298400171686,40.07810872499571,202.0238861229373,0.3948365256643408,1.6620286213069506,2.488166433062676
color_dataset/open_area/image_0017.jpg,open_area_color_0017.jpg,open_area,139.25936374727053,157.37123753007324,146.9212426042943,46.01244245407903,56.92672091483389,90.97831485872302,4496.541485584969,39.76700661936563,102.07471434765061,174.32258929481114,7.50236471580559,4.991058188807238,417689.2901142961,0.41992204530303495,0.034512046482454095,113.49719352559144,95.30564276995064,71.32439734461997,62.424393309484834,49.99742836153165,43.37396110042292,2779.69288558299,30.474744097043136,120.92005371844121,116.28320859305093,7.539959552532505,5.0,0.0,0.016134225729119073,0.002195499733510242,107.2189071827336,81.80185319524215,77.16131906062117,73.12024437604063,61.57988807652508,48.627588657241475,3935.462572782657,39.598784257376124,115.46157786954008,109.88049050851005,7.398902906037643,5.0,176697.79728588247,0.0,0.03827082516192322,7.725597061938981,4305.668178147052,0.5277276281055407,0.45777031207164676,0.8207144481471823,0.6241114752890237,0.9675290550344984,0.9151043429785237,0.0,1.0119124084654278,0.0,105.79060772188357,13.16959218360449,105.19539717992687,1.4071288297846454,0.8106232971938956,1.2446046198736023
color_dataset/open_area/image_0018.jpg,open_area_color_0018.jpg,open_area,139.00064738199657,147.32336256608556,152.9943613025322,56.751219516831874,51.601083818815475,28.31295167862801,2093.3159232883872,37.19605493170621,42.218936417809125,159.78985940812987,7.404664572669173,5.015434792977713,282210.073756034,0.44673854839720184,0.02252938802945459,179.86782379673343,160.04421188273656,140.11165321976858,40.04058306711435,54.78219095756436,55.55679003131373,2571.039395139392,18.965152581358595,68.96594609176087,187.65103762093284,7.525640592652234,5.0,481054.4526020509,0.007029016740494588,0.014528067917582224,163.07715304302045,117.45450596188944,80.10159673734431,34.60639306396789,38.36407831847205,23.032770906796692,1169.1562103961348,6.220129252215074,137.34502370736178,159.64955156569454,7.082465031775222,5.0,465645.3464148366,0.010676851019012229,0.0,7.5413806466900315,2463.884209501303,0.5891268182254636,0.4516430591532176,0.8299498281973027,0.7301868662915328,0.9648552141174565,0.9959784096626791,0.0,0.9854992087239128,0.0,46.79255113054926,79.52925428663401,78.59859600833242,0.7818341121405621,1.1696842326358312,1.2505116261577844
color_dataset/open_area/image_0019.jpg,open_area_color_0019.jpg,open_area,139.31986935003678,147.31435860756622,144.6236736413939,73.677901270807,72.94991766498788,77.84814243136807,5761.453758348531,43.92028010890186,31.77702749789556,152.29133309051713,6.431401949441398,4.994715639956152,1985260.2171027497,0.07604754737387692,0.07131721972580451,121.37615006951968,109.29884002039233,98.27283382854466,65.89810714391444,61.53674270427817,58.026826774635786,3822.1365076201378,58.30506735771231,104.92764677870315,136.44068384842734,7.7393994085409465,5.0,41853.02833415462,0.14714936215975644,0.15649105591931592,155.08075300318734,156.43761244413304,132.1618909960228,43.22186437082929,35.261925706972484,41.60025814240844,1482.2511014837155,44.03650992241889,61.45571333512419,172.9371793392711,7.072167891617389,5.0,127554.33725776534,0.029774249231738055,0.2161776779050542,7.630617135800068,4177.406476979921,0.3630062441785053,0.3897043039682328,0.8667392327925857,0.677559619815285,0.9730012235186808,0.9383595826281422,0.0,0.9781848283616539,0.0,63.23336986124834,70.35947707214993,28.674874800846915,1.4451974161932166,2.2702897507652557,3.029663254929375
color_dataset/open_area/image_0020.jpg,open_area_color_0020.jpg,open_area,122.30916812673377,160.25907807448812,193.03547510608453,73.61833381733322,59.64507470269751,62.68889103706337,4158.63271615126,26.184600210519953,93.08968163976591,191.92270377833725,7.537825954718335,4.976578576507246,0.0,0.7219077143405737,0.0,56.15730046513513,78.5343453234185,94.32893852375565,53.58137265644489,54.29310585258966,52.800706020113736,3089.1518748744916,22.907800912590382,127.3854266784022,94.30634056648522,7.297009472046463,5.0,288121.30883413204,0.24255855243576668,0.040531043380642034,63.446257794688925,97.95356471544204,77.3244078211232,46.29008734721574,61.42200607319909,76.69791331211415,3960.7518823346763,33.24219049043888,187.3542102845095,103.77922012889505,7.247536691864067,5.0,167290.81282314088,0.01515498515874098,0.040296789468037934,7.6834720980713955,5325.946581263378,0.0,0.35379675862567755,0.8009692840976569,0.5817838722524872,0.9834701621000264,0.9909608259312831,0.9146743904560489,0.5319915116732253,0.3808574486165135,147.50350804248532,20.781716260483368,150.51013437665074,1.5397181799257924,0.8653646352231007,1.3474205847114527
color_dataset/open_area/image_0021.jpg,open_area_color_0021.jpg,open_area,108.2094066494545,113.71344727275363,111.71088655802575,64.86030557677549,63.85021588657381,82.92167434135874,5308.557241615934,42.93012367937341,79.16094133430957,130.7334980343189,7.341425525123981,5.008408027561626,342487.03228764713,0.16654648878370693,0.011206870203648269,69.13406652773764,77.37384500142842,67.45813170319813,67.21070564042549,70.7653370096182,73.8269326782045,4979.181920741832,27.549482164405696,92.11041818903243,81.67046730464217,7.361540960236394,5.0,2700654.932523172,0.0028200898448473874,0.0034714796058864794,131.31908631198476,146.31049169825877,145.49865259244046,70.80710360868132,71.79163441845327,75.96235326817464,5290.545555722142,22.905784770294662,52.04251036426913,149.51779757724628,7.779379701923081,5.0,262630.1665693229,0.0,0.01147992819479898,7.742159911925145,5873.291844016777,0.18994141098294712,0.11586988657758483,0.9308664425195742,0.5916802632869147,0.9872171967496564,0.9910902873592923,0.20123053967412313,0.12805866944331318,1.0054417798583113,62.21611290057805,116.48132942177786,53.30871765079114,0.9485565520955361,0.8350122103824575,0.7029042544377136
color_dataset/open_area/image_0022.jpg,open_area_color_0022.jpg,open_area,112.26021117319979,142.22404084544021,185.74559944084712,4.841870750638429,7.236375295970113,12.283780525647032,203.1552532146893,5.88161433275667,105.75045380389868,190.73434468498024,4.597903624010428,4.982506738260424,8562923.274574349,0.9457769665815892,0.0,120.06208335235162,125.52750331247809,120.36577608605313,45.32929474430823,44.072968062635056,74.03247965763998,3171.5073045929616,38.13338174667408,104.94136219994088,157.76887449147085,6.6144309247000015,5.0,985304.1451537102,0.4170487425061736,0.15292681513380313,119.97475022829343,109.53079538703801,74.76853925833706,54.04594908764013,47.44506088279327,49.300331134014904,2483.534394774062,24.43031452295053,98.23520696481026,125.72225319942288,7.280736581433893,5.0,147366.62181936254,0.005446383826253916,0.1668035421254706,6.822374211372042,2851.5646965522874,0.0,0.7136947264416653,0.7925502872405262,0.7191313833003724,0.9782978676896684,0.8572643384160021,0.016954840307570638,0.15840250959664343,0.0,73.73529399119876,47.08295547117238,108.65866092573933,0.39924556909350495,1.392184902315122,2.51724468789541
color_dataset/open_area/image_0023.jpg,open_area_color_0023.jpg,open_area,168.53950988584566,183.67078826095005,199.21190493088415,55.75764013743393,58.39732111322578,68.18344049090324,3567.1275019659506,39.67020451370579,43.186136531609414,192.98810459142183,7.100068023258818,4.998680648297828,1176252.939310559,0.4795802335215729,0.009713196317748779,114.90702217108874,118.68422905824976,72.23180643134123,41.03135769079753,35.86287666895574,21.962875143300245,1036.7794899483524,7.927683237230396,108.19854969408219,119.9587580088098,7.003465215438794,5.0,1233851.2999038943,0.0,0.060936900765922175,82.80755010125637,81.33936570615793,42.44338293246299,28.69635523592537,30.48315894136768,17.74200170434814,681.2612322570886,6.501692390989006,133.15215402252142,91.23300131237687,6.755680754616622,5.0,998009.6562733644,0.009166132350116223,0.11316028816690928,7.638260666634865,4070.3306437798237,0.5060006601710989,0.37483068233810274,0.8469861806034624,0.6433483766374206,0.976864586200546,0.9871044044931269,0.0,0.975800958851235,0.0,157.72011149184755,44.85866395506997,196.21271131858282,2.3150360170416864,1.4515253007766904,3.5090117404582624
color_dataset/open_area/image_0024.jpg,open_area_color_0024.jpg,open_area,74.89911631584798,97.12774849411608,33.51648100414017,39.14726195418108,40.57109177234024,24.739104019064413,857.5573453952256,3.277255759277829,162.21015357406992,100.57061879279269,7.303619682834875,5.026300413121668,353398.3827658713,0.0,0.8060136632313274,76.46383311939191,95.91293187307689,39.70879643378078,35.61512314215229,42.08453997571398,23.19352701872615,1079.4818668110013,3.4785967342627138,148.2247856681254,96.14442332820877,7.095392543452932,5.0,128328.6934898069,0.0,0.748685708843615,78.67748767347797,78.21149976580374,41.407924725680196,35.47268754549299,32.9505146909917,23.652676086145306,950.7549253975492,6.8161011466012225,129.74526728130357,85.51474290640299,6.825342217827891,5.0,952061.7932093851,0.0,0.23785185506605241,7.050311661093962,1433.0116062220538,0.9764650241171136,0.6117002233737563,0.8196900306452483,0.6696960468487066,0.9888564305668972,0.9842312436649644,0.9702685182676795,1.0033833530327088,0.9207978586519663,9.899173071069148,15.189965415187897,23.33894342109821,1.1280445834864457,1.5322204261311427,1.322162294993195
